user_id,amount,category,merchant,country,timestamp
USR_1091,3226.0,IT Services,Local_Supplies,Germany,2026-03-14 13:48:00
USR_1094,1730.66,Payroll,Vendor_Alpha,USA,2026-03-18 13:43:00
USR_1013,2002.18,Payroll,Vendor_Alpha,USA,2026-03-14 14:44:00
USR_1080,2966.38,Procurement,Vendor_Alpha,India,2026-01-11 09:03:00
USR_1033,3309.46,Procurement,Global_Corp,USA,2026-01-21 21:07:00
USR_1002,1395.48,IT Services,Local_Supplies,Germany,2026-02-01 07:21:00
USR_1042,1169.96,Payroll,Global_Corp,Singapore,2026-03-31 06:20:00
USR_1078,2294.5,Logistics,Express_Shipping,Brazil,2026-03-03 04:05:00
USR_1044,2634.36,Payroll,Global_Corp,Brazil,2026-02-03 21:14:00
USR_1045,2945.76,IT Services,Express_Shipping,Singapore,2026-02-01 19:34:00
USR_1042,2559.06,IT Services,Local_Supplies,USA,2026-03-02 15:37:00
USR_1035,3083.96,Procurement,Express_Shipping,UK,2026-03-17 03:11:00
USR_1011,2293.79,Consulting,Vendor_Alpha,India,2026-01-25 23:14:00
USR_1099,2006.69,Consulting,Vendor_Alpha,India,2026-03-16 03:59:00
USR_1008,2818.78,IT Services,Vendor_Alpha,India,2026-03-10 02:16:00
USR_1064,3197.38,Procurement,Global_Corp,Brazil,2026-01-20 19:20:00
USR_1020,3389.89,Procurement,Express_Shipping,India,2026-03-09 22:04:00
USR_1031,863.02,Logistics,Vendor_Alpha,Singapore,2026-01-08 14:59:00
USR_1032,2446.06,Procurement,Global_Corp,UK,2026-02-16 15:53:00
USR_1002,3476.92,Payroll,Vendor_Alpha,India,2026-02-16 22:56:00
USR_1098,2019.38,Procurement,Local_Supplies,UK,2026-02-01 07:36:00
USR_1061,2835.3,IT Services,Vendor_Alpha,Germany,2026-03-03 13:54:00
USR_1002,3078.85,IT Services,Vendor_Alpha,Germany,2026-02-27 05:01:00
USR_1034,2429.52,Payroll,Express_Shipping,USA,2026-01-27 02:02:00
USR_1054,2173.16,IT Services,Express_Shipping,Singapore,2026-01-15 15:04:00
USR_1031,1969.34,IT Services,Local_Supplies,UK,2026-03-14 13:26:00
USR_1067,2344.64,IT Services,Local_Supplies,India,2026-03-30 12:00:00
USR_1017,-2580.17,Payroll,Express_Shipping,USA,2026-02-04 09:47:00
USR_1079,3802.52,Procurement,Express_Shipping,India,2026-01-21 11:51:00
USR_1058,1651.11,Procurement,Global_Corp,Singapore,2026-01-17 18:18:00
USR_1014,1918.9,Payroll,Vendor_Alpha,USA,2026-03-24 05:46:00
USR_1088,2388.72,IT Services,Global_Corp,Germany,2026-03-29 22:06:00
USR_1047,3157.99,Logistics,Express_Shipping,UK,2026-02-12 06:40:00
USR_1052,2916.12,IT Services,Global_Corp,USA,2026-02-01 06:51:00
USR_1046,3143.21,Payroll,Vendor_Alpha,Germany,2026-01-05 08:22:00
USR_1016,2246.32,Procurement,Express_Shipping,Brazil,2026-01-18 06:45:00
USR_1098,2864.53,IT Services,Vendor_Alpha,Singapore,2026-01-06 17:29:00
USR_1041,4367.6,Procurement,Vendor_Alpha,Germany,2026-01-23 10:03:00
USR_1061,1512.98,Payroll,Local_Supplies,India,2026-03-25 05:54:00
USR_1032,1914.39,IT Services,Express_Shipping,India,2026-01-10 08:28:00
USR_1012,3023.25,Consulting,Local_Supplies,Singapore,2026-03-22 04:21:00
USR_1069,3231.21,Payroll,Local_Supplies,Germany,2026-02-12 03:11:00
USR_1031,2889.72,Procurement,Global_Corp,Brazil,2026-02-10 03:08:00
USR_1069,2710.19,IT Services,Express_Shipping,Germany,2026-02-18 17:40:00
USR_1013,2557.38,Logistics,Vendor_Alpha,Brazil,2026-03-18 23:49:00
USR_1063,2721.31,Logistics,Express_Shipping,Germany,2026-01-23 01:17:00
USR_1065,2224.65,Logistics,Local_Supplies,USA,2026-01-02 06:07:00
USR_1000,1693.07,IT Services,Express_Shipping,USA,2026-02-10 03:01:00
USR_1025,1940.61,Payroll,Local_Supplies,Singapore,2026-03-21 16:26:00
USR_1037,3195.41,Payroll,Vendor_Alpha,UK,2026-01-05 07:25:00
USR_1098,2903.42,IT Services,Local_Supplies,India,2026-01-10 05:02:00
USR_1034,1807.19,Payroll,Global_Corp,Brazil,2026-02-19 16:20:00
USR_1040,2827.37,IT Services,Vendor_Alpha,UK,2026-01-07 15:47:00
USR_1017,2230.61,Consulting,Local_Supplies,Germany,2026-02-16 12:10:00
USR_1083,2727.72,Payroll,Local_Supplies,India,2026-03-23 01:29:00
USR_1063,3228.42,IT Services,Vendor_Alpha,UK,2026-03-17 05:00:00
USR_1075,2433.59,Procurement,Local_Supplies,UK,2026-03-25 10:33:00
USR_1082,3015.74,Payroll,Local_Supplies,Brazil,2026-02-15 13:46:00
USR_1031,3962.16,Procurement,Local_Supplies,India,2026-03-18 17:07:00
USR_1010,2705.72,Procurement,Express_Shipping,Brazil,2026-01-15 10:51:00
USR_1045,3088.39,Procurement,Vendor_Alpha,Brazil,2026-03-28 00:35:00
USR_1057,2276.68,Procurement,Vendor_Alpha,Germany,2026-03-25 13:18:00
USR_1028,3247.66,Logistics,Local_Supplies,Brazil,2026-03-17 10:47:00
USR_1083,2205.94,Consulting,Express_Shipping,Singapore,2026-01-12 14:33:00
USR_1047,2442.17,Procurement,Express_Shipping,UK,2026-01-06 18:20:00
USR_1061,2530.24,Payroll,Global_Corp,Singapore,2026-01-25 18:25:00
USR_1098,2824.11,Payroll,Global_Corp,UK,2026-03-19 22:14:00
USR_1066,1925.1,Consulting,Vendor_Alpha,Singapore,2026-01-10 10:37:00
USR_1005,1627.83,Payroll,Local_Supplies,Brazil,2026-03-01 01:00:00
USR_1086,2481.19,Procurement,Local_Supplies,Singapore,2026-02-17 02:03:00
USR_1086,1277.13,Payroll,Global_Corp,Germany,2026-02-04 20:24:00
USR_1044,2656.14,Consulting,Local_Supplies,USA,2026-03-23 20:13:00
USR_1028,3324.21,Payroll,Express_Shipping,Singapore,2026-03-25 08:19:00
USR_1013,2099.45,Payroll,Express_Shipping,Brazil,2026-03-02 10:01:00
USR_1022,3596.76,Procurement,Global_Corp,UK,2026-03-01 19:16:00
USR_1056,1807.65,Payroll,Global_Corp,Germany,2026-01-08 13:21:00
USR_1030,2990.96,IT Services,Local_Supplies,Singapore,2026-01-16 10:29:00
USR_1024,1958.17,Consulting,Local_Supplies,India,2026-01-08 15:45:00
USR_1012,2342.2,Payroll,Vendor_Alpha,India,2026-02-05 04:29:00
USR_1054,3697.12,IT Services,Global_Corp,Germany,2026-02-23 15:52:00
USR_1052,1939.82,Procurement,Local_Supplies,Germany,2026-03-28 13:51:00
USR_1034,2285.87,IT Services,Global_Corp,USA,2026-02-13 23:28:00
USR_1064,596.76,IT Services,Global_Corp,Germany,2026-01-01 14:18:00
USR_1049,2134.52,Logistics,Local_Supplies,Germany,2026-03-24 16:49:00
USR_1022,3609.11,Procurement,Express_Shipping,Germany,2026-01-27 22:54:00
USR_1086,1767.92,Logistics,Local_Supplies,USA,2026-01-07 22:57:00
USR_1061,1046.93,Procurement,Local_Supplies,Singapore,2026-01-04 00:01:00
USR_1074,2029.12,Logistics,Local_Supplies,UK,2026-03-10 10:34:00
USR_1030,3647.34,Consulting,Vendor_Alpha,USA,2026-01-28 02:54:00
USR_1080,2829.86,IT Services,Local_Supplies,Brazil,2026-01-18 22:50:00
USR_1085,2785.45,IT Services,Express_Shipping,USA,2026-02-10 20:32:00
USR_1073,2663.48,Procurement,Global_Corp,UK,2026-02-11 18:26:00
USR_1051,2231.45,IT Services,Local_Supplies,Germany,2026-01-27 18:47:00
USR_1039,3132.8,Procurement,Global_Corp,Singapore,2026-03-07 20:33:00
USR_1068,3386.94,Consulting,Global_Corp,Germany,2026-02-04 16:49:00
USR_1062,848.56,Logistics,Vendor_Alpha,Brazil,2026-02-13 20:08:00
USR_1083,2015.34,Procurement,Express_Shipping,Brazil,2026-01-04 13:21:00
USR_1064,3377.26,Consulting,Local_Supplies,UK,2026-02-09 23:24:00
USR_1015,961.51,IT Services,Vendor_Alpha,USA,2026-01-08 15:49:00
USR_1009,2414.01,Consulting,Vendor_Alpha,Singapore,2026-01-11 19:30:00
USR_1071,2090.83,Procurement,Vendor_Alpha,Singapore,2026-02-24 21:52:00
USR_1002,2528.1,Consulting,Global_Corp,Germany,2026-02-20 03:17:00
USR_1068,1116.99,IT Services,Local_Supplies,USA,2026-01-22 00:51:00
USR_1038,2349.03,Logistics,Vendor_Alpha,USA,2026-03-27 05:35:00
USR_1034,811.88,Payroll,Express_Shipping,Germany,2026-01-14 07:46:00
USR_1026,2930.33,Consulting,Global_Corp,Brazil,2026-03-14 22:47:00
USR_1056,1422.14,Procurement,Express_Shipping,India,2026-03-26 10:54:00
USR_1064,2458.11,Logistics,Global_Corp,India,2026-01-31 07:59:00
USR_1029,2721.92,IT Services,Vendor_Alpha,UK,2026-02-05 10:49:00
USR_1064,1466.48,Logistics,Global_Corp,UK,2026-03-25 21:14:00
USR_1066,2857.89,IT Services,Global_Corp,India,2026-02-04 09:50:00
USR_1023,3380.91,Consulting,Local_Supplies,USA,2026-02-16 16:13:00
USR_1078,2730.27,Logistics,Vendor_Alpha,UK,2026-02-12 14:41:00
USR_1000,1995.11,Payroll,Vendor_Alpha,USA,2026-03-09 21:44:00
USR_1098,3552.24,Payroll,Express_Shipping,UK,2026-03-03 20:16:00
USR_1016,2330.4,Procurement,Local_Supplies,USA,2026-03-16 07:54:00
USR_1026,2973.15,Procurement,Vendor_Alpha,India,2026-01-28 16:49:00
USR_1043,2746.15,Logistics,Vendor_Alpha,UK,2026-02-15 08:52:00
USR_1020,1691.46,Procurement,Vendor_Alpha,UK,2026-01-31 17:39:00
USR_1025,2089.41,Logistics,Local_Supplies,Singapore,2026-03-21 06:12:00
USR_1086,2474.7,Logistics,Local_Supplies,Germany,2026-03-11 16:53:00
USR_1023,2630.19,Logistics,Express_Shipping,Germany,2026-01-10 02:08:00
USR_1009,3871.09,Consulting,Local_Supplies,Germany,2026-02-14 05:27:00
USR_1097,3294.42,Payroll,Local_Supplies,UK,2026-02-08 05:33:00
USR_1096,2110.78,Procurement,Global_Corp,Singapore,2026-01-09 15:10:00
USR_1098,2172.52,Procurement,Local_Supplies,UK,2026-02-12 13:14:00
USR_1043,338816.08,IT Services,Vendor_Alpha,India,2026-02-13 03:59:00
USR_1074,3488.19,Procurement,Global_Corp,USA,2026-03-31 09:35:00
USR_1067,505.56,Logistics,Local_Supplies,Singapore,2026-02-20 01:23:00
USR_1084,1529.72,Payroll,Express_Shipping,UK,2026-01-24 11:58:00
USR_1084,3256.12,Consulting,Global_Corp,Germany,2026-02-03 16:29:00
USR_1033,1541.28,Logistics,Global_Corp,USA,2026-03-19 13:51:00
USR_1041,1571.16,Procurement,Express_Shipping,USA,2026-01-22 18:20:00
USR_1032,963.1,Consulting,Local_Supplies,Singapore,2026-01-01 13:40:00
USR_1077,2401.53,IT Services,Vendor_Alpha,Singapore,2026-02-17 10:43:00
USR_1020,3000.84,Procurement,Global_Corp,Brazil,2026-03-30 10:37:00
USR_1038,1212.65,Logistics,Express_Shipping,Brazil,2026-03-28 08:25:00
USR_1022,3131.74,Logistics,Express_Shipping,Singapore,2026-02-27 17:55:00
USR_1040,2062.15,Logistics,Global_Corp,Germany,2026-01-29 15:13:00
USR_1047,1691.31,IT Services,Global_Corp,Germany,2026-01-13 19:41:00
USR_1084,3226.79,Procurement,Vendor_Alpha,Germany,2026-01-04 00:54:00
USR_1034,2058.64,Consulting,Local_Supplies,Brazil,2026-02-24 22:15:00
USR_1038,3123.79,Logistics,Vendor_Alpha,USA,2026-02-02 10:23:00
USR_1036,1827.51,Consulting,Local_Supplies,Germany,2026-03-02 18:58:00
USR_1032,1529.77,IT Services,Local_Supplies,Brazil,2026-01-26 18:54:00
USR_1000,2585.23,Logistics,Express_Shipping,USA,2026-03-01 08:40:00
USR_1008,3085.73,IT Services,Global_Corp,Germany,2026-02-28 14:37:00
USR_1097,1335.91,Logistics,Local_Supplies,India,2026-03-16 15:58:00
USR_1058,1765.28,Logistics,Express_Shipping,UK,2026-03-06 22:18:00
USR_1096,3358.48,Payroll,Vendor_Alpha,Germany,2026-02-11 18:46:00
USR_1036,1236.03,Procurement,Global_Corp,Germany,2026-02-22 00:02:00
USR_1043,3102.25,Procurement,Vendor_Alpha,India,2026-03-16 19:56:00
USR_1037,3253.1,Logistics,Vendor_Alpha,Singapore,2026-01-29 15:43:00
USR_1030,3459.42,Procurement,Vendor_Alpha,Germany,2026-02-06 00:35:00
USR_1012,3123.93,IT Services,Global_Corp,India,2026-02-05 17:09:00
USR_1094,1367.21,Payroll,Global_Corp,UK,2026-02-16 04:11:00
USR_1080,2415.1,Procurement,Local_Supplies,USA,2026-01-25 04:28:00
USR_1034,3860.69,Procurement,Local_Supplies,USA,2026-03-01 02:08:00
USR_1075,1919.75,Payroll,Vendor_Alpha,Germany,2026-01-29 09:59:00
USR_1042,2827.4,Consulting,Express_Shipping,USA,2026-03-02 19:32:00
USR_1011,1147.91,Payroll,Vendor_Alpha,Germany,2026-02-02 20:30:00
USR_1055,1475.14,Payroll,Local_Supplies,Germany,2026-03-27 08:58:00
USR_1000,3926.63,Procurement,Local_Supplies,Brazil,2026-02-09 21:10:00
USR_1067,2102.76,Logistics,Vendor_Alpha,Germany,2026-03-26 22:42:00
USR_1054,3680.55,Payroll,Express_Shipping,Germany,2026-01-19 09:04:00
USR_1027,1370.35,Logistics,Vendor_Alpha,USA,2026-02-27 04:44:00
USR_1023,2551.55,Logistics,Vendor_Alpha,Germany,2026-02-08 22:50:00
USR_1094,2516.31,Logistics,Global_Corp,USA,2026-01-24 09:07:00
USR_1006,2532.13,Procurement,Local_Supplies,India,2026-02-26 10:04:00
USR_1056,2827.87,Consulting,Global_Corp,Singapore,2026-02-19 05:27:00
USR_1028,1441.66,Consulting,Vendor_Alpha,Brazil,2026-03-20 00:30:00
USR_1057,2275.1,Consulting,Express_Shipping,UK,2026-03-26 05:15:00
USR_1025,2005.12,Consulting,Vendor_Alpha,UK,2026-02-26 23:56:00
USR_1095,2608.27,Payroll,Vendor_Alpha,Singapore,2026-03-27 04:13:00
USR_1062,2828.44,Procurement,Express_Shipping,India,2026-02-19 11:55:00
USR_1080,2458.67,Procurement,Global_Corp,UK,2026-01-20 01:28:00
USR_1044,1687.89,Logistics,Vendor_Alpha,India,2026-03-27 12:00:00
USR_1005,3363.04,Logistics,Global_Corp,UK,2026-01-08 11:47:00
USR_1061,2599.57,Payroll,Global_Corp,Singapore,2026-03-27 02:34:00
USR_1055,3426.31,Procurement,Local_Supplies,Germany,2026-02-24 00:34:00
USR_1070,3002.38,Payroll,Local_Supplies,UK,2026-01-02 06:12:00
USR_1040,1571.57,Payroll,Express_Shipping,Germany,2026-03-19 11:12:00
USR_1097,3396.82,Payroll,Local_Supplies,UK,2026-02-18 23:32:00
USR_1049,3470.54,Procurement,Local_Supplies,India,2026-03-29 06:48:00
USR_1013,2171.76,IT Services,Vendor_Alpha,Singapore,2026-01-19 01:30:00
USR_1041,3210.76,IT Services,Vendor_Alpha,Singapore,2026-01-08 00:18:00
USR_1091,289.91,Consulting,Local_Supplies,Brazil,2026-03-15 19:19:00
USR_1086,1178.38,Procurement,Global_Corp,UK,2026-03-24 04:58:00
USR_1039,2338.43,Logistics,Global_Corp,Germany,2026-02-26 18:10:00
USR_1028,3374.6,Logistics,Global_Corp,USA,2026-02-05 18:19:00
USR_1000,2315.06,Consulting,Local_Supplies,Brazil,2026-01-23 18:01:00
USR_1094,2351.22,IT Services,Local_Supplies,USA,2026-01-09 16:19:00
USR_1086,1310.8,Procurement,Global_Corp,Germany,2026-01-25 09:04:00
USR_1093,3049.95,Logistics,Express_Shipping,India,2026-02-25 13:15:00
USR_1013,2042.19,IT Services,Local_Supplies,USA,2026-01-15 22:55:00
USR_1090,2153.57,IT Services,Local_Supplies,Singapore,2026-01-03 15:35:00
USR_1051,2653.7,Payroll,Global_Corp,India,2026-01-17 03:38:00
USR_1084,2984.69,Logistics,Local_Supplies,USA,2026-03-21 23:55:00
USR_1042,2045.75,Logistics,Local_Supplies,Brazil,2026-01-21 06:30:00
USR_1042,2083.33,Payroll,Global_Corp,India,2026-03-20 01:52:00
USR_1098,1566.04,Procurement,Local_Supplies,Singapore,2026-03-26 14:45:00
USR_1034,2470.92,IT Services,Vendor_Alpha,Germany,2026-03-04 08:58:00
USR_1072,1576.96,Logistics,Vendor_Alpha,Singapore,2026-03-16 14:48:00
USR_1017,2002.08,Consulting,Local_Supplies,UK,2026-02-27 23:34:00
USR_1043,1845.58,Payroll,Global_Corp,Germany,2026-01-24 14:09:00
USR_1046,2882.88,Consulting,Global_Corp,Singapore,2026-02-02 14:24:00
USR_1053,1917.91,Procurement,Express_Shipping,Brazil,2026-02-24 07:17:00
USR_1060,2859.03,Payroll,Express_Shipping,Brazil,2026-03-22 07:58:00
USR_1058,3015.74,IT Services,Global_Corp,USA,2026-03-10 10:47:00
USR_1025,3966.11,IT Services,Express_Shipping,Germany,2026-03-14 00:45:00
USR_1027,2878.95,IT Services,Local_Supplies,UK,2026-01-12 07:22:00
USR_1011,2422.8,Consulting,Express_Shipping,USA,2026-02-11 06:10:00
USR_1092,2244.34,Consulting,Express_Shipping,UK,2026-02-28 16:25:00
USR_1095,3681.7,Consulting,Express_Shipping,Brazil,2026-01-17 20:57:00
USR_1010,1812.27,Consulting,Vendor_Alpha,UK,2026-01-04 16:51:00
USR_1020,3034.81,IT Services,Local_Supplies,Germany,2026-02-15 00:55:00
USR_1088,2829.65,IT Services,Vendor_Alpha,USA,2026-02-04 21:49:00
USR_1030,2674.21,Procurement,Express_Shipping,India,2026-03-25 12:51:00
USR_1060,5998.01,Logistics,Global_Corp,India,2026-02-13 20:11:00
USR_1091,2091.19,Procurement,Vendor_Alpha,Brazil,2026-01-14 07:07:00
USR_1059,3238.05,Procurement,Global_Corp,UK,2026-01-15 20:06:00
USR_1052,1701.51,Consulting,Vendor_Alpha,USA,2026-03-20 21:17:00
USR_1088,2519.67,Logistics,Express_Shipping,India,2026-03-10 01:27:00
USR_1001,2071.6,Consulting,Global_Corp,Germany,2026-01-31 08:19:00
USR_1059,1611.68,Procurement,Vendor_Alpha,Brazil,2026-01-19 20:48:00
USR_1002,2012.52,IT Services,Vendor_Alpha,Germany,2026-02-20 11:00:00
USR_1095,2535.25,Consulting,Vendor_Alpha,Germany,2026-02-09 15:39:00
USR_1017,2351.68,Payroll,Local_Supplies,UK,2026-03-12 20:20:00
USR_1002,1644.93,IT Services,Vendor_Alpha,Germany,2026-01-30 20:31:00
USR_1092,3597.44,IT Services,Global_Corp,Singapore,2026-01-20 00:21:00
USR_1028,1144.68,Payroll,Express_Shipping,India,2026-03-13 19:57:00
USR_1054,3520.4,Consulting,Vendor_Alpha,UK,2026-03-09 17:50:00
USR_1044,2277.13,Payroll,Express_Shipping,India,2026-03-23 06:44:00
USR_1072,2858.37,IT Services,Global_Corp,Brazil,2026-03-15 03:44:00
USR_1084,2837.28,Procurement,Local_Supplies,UK,2026-02-15 20:34:00
USR_1038,2932.32,Logistics,Vendor_Alpha,Singapore,2026-02-26 13:23:00
USR_1082,2447.29,Consulting,Express_Shipping,Singapore,2026-02-16 11:20:00
USR_1096,3777.73,Consulting,Vendor_Alpha,India,2026-03-25 22:14:00
USR_1048,3090.41,Logistics,Vendor_Alpha,USA,2026-02-05 00:09:00
USR_1034,3314.54,Consulting,Express_Shipping,UK,2026-01-08 10:10:00
USR_1012,2795.47,Logistics,Local_Supplies,USA,2026-01-09 08:45:00
USR_1028,2662.83,Consulting,Local_Supplies,USA,2026-01-20 11:23:00
USR_1034,2441.6,IT Services,Global_Corp,USA,2026-03-24 07:12:00
USR_1089,2330.57,Consulting,Local_Supplies,Brazil,2026-01-02 10:48:00
USR_1092,2097.0,Consulting,Vendor_Alpha,Singapore,2026-01-20 05:58:00
USR_1099,2402.25,Consulting,Express_Shipping,India,2026-01-14 08:03:00
USR_1000,1669.29,Consulting,Express_Shipping,USA,2026-03-21 00:31:00
USR_1064,3609.41,Procurement,Express_Shipping,India,2026-02-06 17:22:00
USR_1020,894.06,Logistics,Express_Shipping,UK,2026-03-04 22:40:00
USR_1092,2374.35,Logistics,Global_Corp,USA,2026-03-17 07:44:00
USR_1010,1477.86,Payroll,Vendor_Alpha,Germany,2026-01-28 18:58:00
USR_1097,3143.0,Logistics,Vendor_Alpha,Brazil,2026-03-16 03:17:00
USR_1023,2451.36,Payroll,Local_Supplies,Singapore,2026-02-01 13:34:00
USR_1045,2999.37,Payroll,Vendor_Alpha,Singapore,2026-02-22 04:39:00
USR_1074,1605.64,IT Services,Global_Corp,UK,2026-02-09 15:39:00
USR_1038,2266.88,Payroll,Global_Corp,Brazil,2026-01-05 17:44:00
USR_1042,2952.32,Payroll,Vendor_Alpha,India,2026-03-31 01:13:00
USR_1061,2152.73,Consulting,Express_Shipping,USA,2026-03-29 01:45:00
USR_1053,2335.4,Payroll,Vendor_Alpha,UK,2026-03-28 13:11:00
USR_1066,3596.11,Logistics,Global_Corp,Germany,2026-03-03 10:51:00
USR_1087,1738.21,Payroll,Global_Corp,Singapore,2026-03-12 19:48:00
USR_1037,2705.75,IT Services,Express_Shipping,Brazil,2026-02-14 20:44:00
USR_1062,3630.29,Logistics,Local_Supplies,UK,2026-03-12 02:01:00
USR_1001,3057.22,Payroll,Local_Supplies,USA,2026-02-11 02:46:00
USR_1053,2326.28,Logistics,Global_Corp,India,2026-01-20 05:39:00
USR_1086,2480.37,Procurement,Global_Corp,UK,2026-01-23 00:45:00
USR_1037,2198.44,Consulting,Global_Corp,Singapore,2026-02-08 22:00:00
USR_1030,3161.47,Payroll,Local_Supplies,India,2026-01-17 02:49:00
USR_1060,2660.82,Procurement,Global_Corp,India,2026-01-03 09:57:00
USR_1081,2694.99,Logistics,Local_Supplies,Singapore,2026-01-11 21:39:00
USR_1006,3560.48,Payroll,Express_Shipping,India,2026-03-27 19:37:00
USR_1082,1948.35,Consulting,Global_Corp,USA,2026-01-15 20:46:00
USR_1006,2191.28,Payroll,Global_Corp,Brazil,2026-03-03 17:09:00
USR_1045,330.73,Procurement,Vendor_Alpha,Brazil,2026-02-09 20:31:00
USR_1043,1211.46,Consulting,Express_Shipping,UK,2026-03-24 12:42:00
USR_1001,1740.88,Consulting,Global_Corp,USA,2026-01-29 20:09:00
USR_1015,2437.94,Logistics,Express_Shipping,Singapore,2026-03-01 22:21:00
USR_1009,2904.13,Consulting,Local_Supplies,Germany,2026-01-19 12:55:00
USR_1074,1544.88,IT Services,Local_Supplies,UK,2026-02-20 07:36:00
USR_1041,2901.05,Procurement,Local_Supplies,UK,2026-03-05 04:02:00
USR_1080,2938.32,IT Services,Vendor_Alpha,Germany,2026-02-12 23:34:00
USR_1084,1888.77,Logistics,Express_Shipping,Brazil,2026-03-20 06:28:00
USR_1053,3563.74,IT Services,Vendor_Alpha,UK,2026-01-25 23:24:00
USR_1042,3054.73,Procurement,Local_Supplies,Brazil,2026-03-22 18:04:00
USR_1042,1694.63,Logistics,Express_Shipping,India,2026-03-20 18:03:00
USR_1035,3348.18,Consulting,Express_Shipping,Germany,2026-01-31 12:23:00
USR_1013,3383.64,Consulting,Vendor_Alpha,UK,2026-02-01 10:19:00
USR_1014,1913.63,Procurement,Express_Shipping,Brazil,2026-02-28 20:14:00
USR_1041,4218.9,IT Services,Vendor_Alpha,UK,2026-02-09 01:06:00
USR_1078,2096.85,Payroll,Local_Supplies,Brazil,2026-01-03 23:42:00
USR_1029,2190.88,Consulting,Global_Corp,UK,2026-01-01 12:48:00
USR_1080,1660.88,Payroll,Global_Corp,Brazil,2026-03-14 21:24:00
USR_1066,2195.77,Logistics,Local_Supplies,India,2026-03-24 19:15:00
USR_1039,2071.13,Payroll,Global_Corp,UK,2026-03-13 21:26:00
USR_1095,3602.92,Payroll,Local_Supplies,Brazil,2026-01-05 03:16:00
USR_1003,2086.36,Logistics,Local_Supplies,Germany,2026-03-12 10:19:00
USR_1019,1677.49,Payroll,Express_Shipping,India,2026-03-04 13:17:00
USR_1041,1204.51,IT Services,Local_Supplies,India,2026-03-10 14:56:00
USR_1008,3221.97,Logistics,Global_Corp,USA,2026-03-12 20:40:00
USR_1069,2754.87,Payroll,Local_Supplies,India,2026-03-07 09:13:00
USR_1022,1858.7,Consulting,Global_Corp,India,2026-02-28 23:46:00
USR_1073,2672.08,Consulting,Express_Shipping,UK,2026-03-05 12:01:00
USR_1005,681.86,Payroll,Express_Shipping,UK,2026-03-28 18:50:00
USR_1036,4273.03,Consulting,Global_Corp,Singapore,2026-03-04 23:09:00
USR_1094,1647.79,Payroll,Local_Supplies,Brazil,2026-02-19 09:52:00
USR_1032,1508.53,Logistics,Vendor_Alpha,Germany,2026-03-05 11:42:00
USR_1036,2066.54,Consulting,Vendor_Alpha,India,2026-02-28 17:23:00
USR_1067,2492.93,Payroll,Local_Supplies,Brazil,2026-03-14 22:06:00
USR_1030,3553.99,Consulting,Vendor_Alpha,Singapore,2026-01-31 06:13:00
USR_1024,2729.65,Consulting,Vendor_Alpha,Brazil,2026-03-14 03:39:00
USR_1088,2873.22,Logistics,Vendor_Alpha,Brazil,2026-03-06 08:02:00
USR_1085,3306.63,Procurement,Local_Supplies,USA,2026-02-06 01:52:00
USR_1065,3671.65,IT Services,Global_Corp,UK,2026-03-31 20:21:00
USR_1016,1917.97,Procurement,Global_Corp,Brazil,2026-02-07 17:57:00
USR_1087,3174.64,Consulting,Local_Supplies,Germany,2026-02-14 11:04:00
USR_1081,2125.72,Payroll,Local_Supplies,Brazil,2026-01-09 02:56:00
USR_1049,1216.73,Consulting,Global_Corp,Brazil,2026-01-03 02:26:00
USR_1066,2194.97,Procurement,Local_Supplies,Germany,2026-03-07 12:00:00
USR_1005,3270.08,Logistics,Vendor_Alpha,India,2026-03-06 06:46:00
USR_1080,1962.5,Payroll,Global_Corp,Germany,2026-01-11 17:16:00
USR_1062,2883.34,Consulting,Vendor_Alpha,Germany,2026-03-22 14:19:00
USR_1095,2883.94,Payroll,Express_Shipping,Singapore,2026-03-15 01:52:00
USR_1095,2742.74,Procurement,Global_Corp,Brazil,2026-03-08 13:39:00
USR_1041,2500.85,Payroll,Local_Supplies,USA,2026-02-12 14:01:00
USR_1011,2005.6,Procurement,Global_Corp,Brazil,2026-02-22 12:50:00
USR_1099,2798.53,Procurement,Local_Supplies,India,2026-02-13 23:53:00
USR_1055,1935.4,Logistics,Vendor_Alpha,Brazil,2026-01-10 20:56:00
USR_1095,3074.08,Consulting,Vendor_Alpha,USA,2026-03-28 06:36:00
USR_1005,3165.98,Consulting,Local_Supplies,India,2026-03-18 04:19:00
USR_1035,1329.99,Consulting,Local_Supplies,USA,2026-01-30 12:03:00
USR_1000,1847.92,Consulting,Global_Corp,Germany,2026-01-20 15:14:00
USR_1068,1479.67,Logistics,Express_Shipping,UK,2026-01-08 21:08:00
USR_1077,2833.74,Consulting,Express_Shipping,UK,2026-03-27 08:04:00
USR_1022,1039.22,Procurement,Express_Shipping,USA,2026-01-04 18:04:00
USR_1050,3552.26,Procurement,Local_Supplies,India,2026-03-11 01:21:00
USR_1074,2315.76,Procurement,Global_Corp,India,2026-02-08 19:05:00
USR_1037,2513.02,IT Services,Global_Corp,Singapore,2026-02-18 22:30:00
USR_1014,2898.91,Consulting,Express_Shipping,Germany,2026-02-14 14:03:00
USR_1013,3040.11,Logistics,Express_Shipping,India,2026-01-22 11:03:00
USR_1083,3367.57,Logistics,Global_Corp,Brazil,2026-03-13 07:13:00
USR_1069,1186.68,Payroll,Vendor_Alpha,Singapore,2026-03-15 00:35:00
USR_1051,451.72,Consulting,Vendor_Alpha,UK,2026-01-22 12:13:00
